alert,cdi,code,detail,dmin,felt,gap,ids,mag,magType,mmi,net,nst,place,rms,sig,sources,status,time,title,tsunami,type,types,tz,updated,url
,,37374674,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374674&format=geojson,0.003536,,35.0,",ci37374674,",0.56,ml,,ci,36.0,"10km NE of Aguanga, CA",0.15,5,",ci,",reviewed,1538297301060,"M 0.6 - 10km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538414247763,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374674
,,37374666,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374666&format=geojson,0.01664,,26.0,",ci37374666,",2.52,ml,,ci,119.0,"8km NE of Aguanga, CA",0.21,98,",ci,",reviewed,1538297200850,"M 2.5 - 8km NE of Aguanga, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538501738250,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374666
,,73091631,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091631&format=geojson,0.01413,,138.0,",nc73091631,",1.03,md,,nc,11.0,"3km SE of The Geysers, CA",0.03,16,",nc,",automatic,1538297131730,"M 1.0 - 3km SE of The Geysers, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538301063606,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091631
,,37374658,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374658&format=geojson,0.01295,,185.0,",ci37374658,",0.53,ml,,ci,31.0,"9km NNE of Borrego Springs, CA",0.18,4,",ci,",reviewed,1538296827140,"M 0.5 - 9km NNE of Borrego Springs, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538683834460,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374658
,,2018273004,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2018273004&format=geojson,0.6241,,180.0,",pr2018273004,",3.07,md,,pr,16.0,"59km W of Rincon, Puerto Rico",0.32,145,",pr,",reviewed,1538296807530,"M 3.1 - 59km W of Rincon, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-300.0,1538307122598,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018273004
,,73091626,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091626&format=geojson,0.05243,,125.0,",nc73091626,",0.82,md,,nc,19.0,"19km NNW of Toms Place, CA",0.05,10,",nc,",reviewed,1538296764270,"M 0.8 - 19km NNW of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538411163659,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091626
,3.8,1000h4jy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us1000h4jy&format=geojson,0.118,2.0,146.0,",us1000h4jy,ismpkansas70251623,",2.6,mb_lg,,us,,"13km SW of Wellington, Kansas",0.24,105,",us,ismpkansas,",reviewed,1538296748120,"M 2.6 - 13km SW of Wellington, Kansas",0,earthquake,",dyfi,geoserve,origin,phase-data,",-360.0,1538438322140,https://earthquake.usgs.gov/earthquakes/eventpage/us1000h4jy
,,2018273005,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2018273005&format=geojson,1.0192,,341.0,",pr2018273005,",2.81,md,,pr,4.0,"71km N of Culebra, Puerto Rico",0.25,121,",pr,",reviewed,1538296465490,"M 2.8 - 71km N of Culebra, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-240.0,1538307136238,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018273005
,,20267380,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267380&format=geojson,,,,",ak20267380,",1.0,ml,,ak,,"33km E of Anchorage, Alaska",0.53,15,",ak,",reviewed,1538296087252,"M 1.0 - 33km E of Anchorage, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110130611,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267380
,,20267377,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267377&format=geojson,,,,",ak20267377,",1.1,ml,,ak,,"21km SW of Talkeetna, Alaska",0.49,19,",ak,",reviewed,1538295967797,"M 1.1 - 21km SW of Talkeetna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110130043,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267377
,,73091621,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091621&format=geojson,0.04877,,122.0,",nc73091621,",0.82,md,,nc,23.0,"19km NNW of Toms Place, CA",0.05,10,",nc,",reviewed,1538294617630,"M 0.8 - 19km NNW of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538412843813,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091621
,,20267373,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267373&format=geojson,,,,",ak20267373,",1.3,ml,,ak,,"60km ENE of Cape Yakataga, Alaska",0.44,26,",ak,",reviewed,1538294485685,"M 1.3 Ice Quake - 60km ENE of Cape Yakataga, Alaska",0,ice quake,",geoserve,origin,phase-data,",-540.0,1539110129520,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267373
,,20274970,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20274970&format=geojson,,,,",ak20274970,",2.0,ml,,ak,,"73km S of Little Sitkin Island, Alaska",0.73,62,",ak,",reviewed,1538294437593,"M 2.0 - 73km S of Little Sitkin Island, Alaska",0,earthquake,",geoserve,origin,phase-data,",720.0,1539110129015,https://earthquake.usgs.gov/earthquakes/eventpage/ak20274970
,2.0,37374650,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374650&format=geojson,0.02559,1.0,43.0,",ci37374650,",1.8,ml,,ci,32.0,"8km NE of Heber, CA",0.28,50,",ci,",reviewed,1538294247950,"M 1.8 - 8km NE of Heber, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538500457480,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374650
,,20274969,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20274969&format=geojson,,,,",ak20274969,",1.3,ml,,ak,,"101km NW of Arctic Village, Alaska",0.55,26,",ak,",reviewed,1538294166348,"M 1.3 - 101km NW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110128440,https://earthquake.usgs.gov/earthquakes/eventpage/ak20274969
,,70621897,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv70621897&format=geojson,0.06529,,200.0,",hv70621897,",1.69,md,,hv,19.0,"4km ESE of Pahala, Hawaii",0.1,44,",hv,",reviewed,1538294004050,"M 1.7 - 4km ESE of Pahala, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538444613690,https://earthquake.usgs.gov/earthquakes/eventpage/hv70621897
,,20267363,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267363&format=geojson,,,,",ak20267363,",2.1,ml,,ak,,"61km WSW of Anchor Point, Alaska",0.48,68,",ak,",reviewed,1538293722307,"M 2.1 - 61km WSW of Anchor Point, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1539110127609,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267363
,,20267364,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267364&format=geojson,,,,",ak20267364,",1.3,ml,,ak,,"60km E of Cape Yakataga, Alaska",0.45,26,",ak,",reviewed,1538293713162,"M 1.3 Ice Quake - 60km E of Cape Yakataga, Alaska",0,ice quake,",geoserve,origin,phase-data,",-540.0,1539110127049,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267364
,,20267362,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267362&format=geojson,,,,",ak20267362,",2.5,ml,,ak,,"79km S of Little Sitkin Island, Alaska",0.68,96,",ak,",reviewed,1538293597353,"M 2.5 - 79km S of Little Sitkin Island, Alaska",0,earthquake,",geoserve,origin,phase-data,",720.0,1539110126479,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267362
,,00658981,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658981&format=geojson,0.059,,146.22,",nn00658981,",-0.2,ml,,nn,7.0,"20km N of Beatty, Nevada",0.1902,0,",nn,",reviewed,1538293169696,"M -0.2 - 20km N of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1538343704585,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658981
,,20267361,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267361&format=geojson,,,,",ak20267361,",1.1,ml,,ak,,"113km W of Cantwell, Alaska",0.47,19,",ak,",reviewed,1538293010270,"M 1.1 - 113km W of Cantwell, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110125850,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267361
,,20267360,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267360&format=geojson,,,,",ak20267360,",1.6,ml,,ak,,"115km NNW of Arctic Village, Alaska",0.61,39,",ak,",reviewed,1538292788247,"M 1.6 - 115km NNW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110125270,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267360
,,20267358,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267358&format=geojson,,,,",ak20267358,",1.0,ml,,ak,,"71km NNW of Cape Yakataga, Alaska",0.35,15,",ak,",reviewed,1538292412017,"M 1.0 - 71km NNW of Cape Yakataga, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110124730,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267358
,,20274962,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20274962&format=geojson,,,,",ak20274962,",0.9,ml,,ak,,"69km NNW of Valdez, Alaska",0.78,12,",ak,",reviewed,1538292373587,"M 0.9 - 69km NNW of Valdez, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110124172,https://earthquake.usgs.gov/earthquakes/eventpage/ak20274962
,,20267357,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267357&format=geojson,,,,",ak20267357,",0.7,ml,,ak,,"40km WNW of Valdez, Alaska",0.68,8,",ak,",reviewed,1538291660354,"M 0.7 - 40km WNW of Valdez, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110123639,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267357
,,37374642,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374642&format=geojson,0.01121,,31.0,",ci37374642,",0.93,ml,,ci,46.0,"9km NE of Aguanga, CA",0.17,13,",ci,",reviewed,1538291138170,"M 0.9 - 9km NE of Aguanga, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538402613870,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374642
,,37374634,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374634&format=geojson,0.06549,,46.0,",ci37374634,",0.66,ml,,ci,41.0,"8km SW of Idyllwild, CA",0.12,7,",ci,",reviewed,1538290466780,"M 0.7 - 8km SW of Idyllwild, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538499942755,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374634
,,00658980,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658980&format=geojson,0.035,,50.29,",nn00658980,",-0.5,ml,,nn,17.0,"46km ENE of Beatty, Nevada",0.1465,0,",nn,",reviewed,1538289707220,"M -0.5 - 46km ENE of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1538342230170,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658980
,,37197500,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37197500&format=geojson,0.01579,,148.0,",ci37197500,",0.82,ml,,ci,20.0,"10km N of Borrego Springs, CA",0.22,10,",ci,",reviewed,1538289493980,"M 0.8 - 10km N of Borrego Springs, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538497160301,https://earthquake.usgs.gov/earthquakes/eventpage/ci37197500
,,37374626,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374626&format=geojson,0.005868,,39.0,",ci37374626,",1.06,ml,,ci,58.0,"8km N of Borrego Springs, CA",0.19,17,",ci,",reviewed,1538289488290,"M 1.1 - 8km N of Borrego Springs, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538494500630,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374626
,,20267351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267351&format=geojson,,,,",ak20267351,",2.1,ml,,ak,,"67km W of Willow, Alaska",0.49,68,",ak,",reviewed,1538289479215,"M 2.1 - 67km W of Willow, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110122886,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267351
,,37374618,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374618&format=geojson,0.05189,,81.0,",ci37374618,",1.33,ml,,ci,18.0,"7km SW of Holtville, CA",0.23,27,",ci,",reviewed,1538289434590,"M 1.3 - 7km SW of Holtville, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538493663433,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374618
,,37374610,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374610&format=geojson,0.04152,,77.0,",ci37374610,",1.26,ml,,ci,19.0,"7km SW of Holtville, CA",0.15,24,",ci,",reviewed,1538289397920,"M 1.3 - 7km SW of Holtville, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538493376407,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374610
,,73091616,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091616&format=geojson,0.01151,,127.0,",nc73091616,",0.92,md,,nc,9.0,"3km SE of The Geysers, CA",0.02,13,",nc,",automatic,1538289311460,"M 0.9 - 3km SE of The Geysers, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538296082980,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091616
,,37374602,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374602&format=geojson,0.0137,,36.0,",ci37374602,",0.24,ml,,ci,33.0,"9km NE of Aguanga, CA",0.14,1,",ci,",reviewed,1538288927580,"M 0.2 - 9km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538493118880,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374602
,,73091611,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091611&format=geojson,0.288,,282.0,",nn00658846,nc73091611,",1.39,md,,nc,10.0,"34km N of Toms Place, CA",0.08,30,",nn,nc,",reviewed,1538288700020,"M 1.4 - 34km N of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538427363819,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091611
,,20274959,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20274959&format=geojson,,,,",ak20274959,",1.6,ml,,ak,,"58km E of Old Iliamna, Alaska",0.54,39,",ak,",reviewed,1538288332398,"M 1.6 - 58km E of Old Iliamna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110122348,https://earthquake.usgs.gov/earthquakes/eventpage/ak20274959
,,20267348,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267348&format=geojson,,,,",ak20267348,",2.3,ml,,ak,,"99km NW of Arctic Village, Alaska",0.42,81,",ak,",reviewed,1538288248839,"M 2.3 - 99km NW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110121734,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267348
,,73091606,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091606&format=geojson,0.01684,,120.0,",nc73091606,",0.57,md,,nc,19.0,"1km WSW of Parkfield, CA",0.05,5,",nc,",reviewed,1538288025010,"M 0.6 - 1km WSW of Parkfield, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538441128338,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091606
,,37374594,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374594&format=geojson,0.0281,,119.0,",ci37374594,",0.73,ml,,ci,11.0,"6km ESE of Wofford Heights, CA",0.1,8,",ci,",reviewed,1538287313650,"M 0.7 - 6km ESE of Wofford Heights, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538492790852,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374594
,,80311904,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80311904&format=geojson,0.301,,204.0,",mb80311904,",0.76,ml,,mb,6.0,"3km SSW of Manhattan, Montana",0.15,9,",mb,",reviewed,1538287293580,"M 0.8 - 3km SSW of Manhattan, Montana",0,earthquake,",geoserve,origin,phase-data,",-420.0,1538428158760,https://earthquake.usgs.gov/earthquakes/eventpage/mb80311904
,,00658845,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658845&format=geojson,0.028,,50.31,",nn00658845,",-0.2,ml,,nn,22.0,"47km ENE of Beatty, Nevada",0.1826,0,",nn,",reviewed,1538287079863,"M -0.2 - 47km ENE of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1538325988604,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658845
,,20267346,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267346&format=geojson,,,,",ak20267346,",1.1,ml,,ak,,"24km WSW of Big Lake, Alaska",0.7,19,",ak,",reviewed,1538287053027,"M 1.1 - 24km WSW of Big Lake, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110121126,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267346
,,20267344,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267344&format=geojson,,,,",ak20267344,",1.3,ml,,ak,,"16km SE of Seward, Alaska",0.79,26,",ak,",reviewed,1538286923896,"M 1.3 - 16km SE of Seward, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110120592,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267344
,,73091601,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091601&format=geojson,0.1019,,299.0,",nc73091601,",0.45,md,,nc,9.0,"14km S of Mammoth Lakes, CA",0.04,3,",nc,",reviewed,1538286893200,"M 0.5 - 14km S of Mammoth Lakes, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,",-480.0,1538414071185,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091601
,,73091596,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091596&format=geojson,0.003867,,87.0,",nc73091596,",0.41,md,,nc,10.0,"6km WNW of Cobb, CA",0.03,3,",nc,",automatic,1538286820250,"M 0.4 - 6km WNW of Cobb, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538292784627,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091596
,,20267343,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267343&format=geojson,,,,",ak20267343,",1.1,ml,,ak,,"33km W of Valdez, Alaska",0.44,19,",ak,",reviewed,1538286525331,"M 1.1 Ice Quake - 33km W of Valdez, Alaska",0,ice quake,",geoserve,origin,phase-data,",-540.0,1539110120080,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267343
,,20274954,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20274954&format=geojson,,,,",ak20274954,",1.3,ml,,ak,,"93km NW of Arctic Village, Alaska",0.43,26,",ak,",reviewed,1538286469537,"M 1.3 - 93km NW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110119538,https://earthquake.usgs.gov/earthquakes/eventpage/ak20274954
,,20267341,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267341&format=geojson,,,,",ak20267341,",1.4,ml,,ak,,"117km NNW of Arctic Village, Alaska",0.8,30,",ak,",reviewed,1538286390467,"M 1.4 - 117km NNW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110118851,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267341
,,37374586,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37374586&format=geojson,0.1397,,113.0,",ci37374586,",0.68,ml,,ci,30.0,"16km ESE of Julian, CA",0.18,7,",ci,",reviewed,1538286310010,"M 0.7 - 16km ESE of Julian, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538433994187,https://earthquake.usgs.gov/earthquakes/eventpage/ci37374586
,,20267339,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20267339&format=geojson,,,,",ak20267339,",1.2,ml,,ak,,"121km W of Cantwell, Alaska",0.38,22,",ak,",reviewed,1538286134975,"M 1.2 - 121km W of Cantwell, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539110118291,https://earthquake.usgs.gov/earthquakes/eventpage/ak20267339
,,00658979,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658979&format=geojson,0.051,,268.94,",nn00658979,",-0.1,ml,,nn,9.0,"72km WSW of Alamo, Nevada",0.1808,0,",nn,",reviewed,1538285721007,"M -0.1 - 72km WSW of Alamo, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1538341308161,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658979
,,80311739,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80311739&format=geojson,0.289,,227.0,",mb80311739,",1.15,ml,,mb,6.0,"51km NE of Jackson, Wyoming",0.11,20,",mb,",reviewed,1538285324630,"M 1.2 - 51km NE of Jackson, Wyoming",0,earthquake,",geoserve,origin,phase-data,",-420.0,1538406124770,https://earthquake.usgs.gov/earthquakes/eventpage/mb80311739
,,73091591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73091591&format=geojson,0.004479,,78.0,",nc73091591,",0.27,md,,nc,14.0,"6km WNW of Cobb, CA",0.03,1,",nc,",reviewed,1538285306040,"M 0.3 - 6km WNW of Cobb, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1538449190021,https://earthquake.usgs.gov/earthquakes/eventpage/nc73091591
